id,title,description,location,company,url
615,Python Developer,"We are hiring a Python Developer. Required skills include Python, SQL, AWS, Java. Experience with scalable systems and teamwork is expected.",remote,Microsoft,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
616,React Developer,"We are hiring a React Developer. Required skills include TypeScript, Python, SQL, Kubernetes. Experience with scalable systems and teamwork is expected.",onsite,FinTech Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
617,Full Stack Developer,"We are hiring a Full Stack Developer. Required skills include SQL, Flask, PostgreSQL, JavaScript, CSS. Experience with scalable systems and teamwork is expected.",remote,FinTech Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
618,Java Developer,"We are hiring a Java Developer. Required skills include CSS, Node.js, React, HTML. Experience with scalable systems and teamwork is expected.",hybrid,Startup,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
619,ML Engineer,"We are hiring a ML Engineer. Required skills include Docker, AWS, Express, PostgreSQL, SQL. Experience with scalable systems and teamwork is expected.",hybrid,Microsoft,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
620,Backend Developer,"We are hiring a Backend Developer. Required skills include PostgreSQL, MongoDB, Express. Experience with scalable systems and teamwork is expected.",remote,Google,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
621,Java Developer,"We are hiring a Java Developer. Required skills include TypeScript, SQL, Hibernate, Express. Experience with scalable systems and teamwork is expected.",onsite,FinTech Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
622,Full Stack Developer,"We are hiring a Full Stack Developer. Required skills include Flask, Python, AWS, Node.js, CI/CD. Experience with scalable systems and teamwork is expected.",onsite,Microsoft,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
623,Python Developer,"We are hiring a Python Developer. Required skills include MongoDB, Docker, React. Experience with scalable systems and teamwork is expected.",hybrid,Amazon,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
624,Frontend Engineer,"We are hiring a Frontend Engineer. Required skills include HTML, JavaScript, Node.js, CSS, Spring Boot. Experience with scalable systems and teamwork is expected.",hybrid,Startup,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
625,Frontend Engineer,"We are hiring a Frontend Engineer. Required skills include Node.js, PostgreSQL, AWS, Hibernate, TypeScript. Experience with scalable systems and teamwork is expected.",onsite,Google,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
626,Data Engineer,"We are hiring a Data Engineer. Required skills include SQL, CSS, HTML, Python. Experience with scalable systems and teamwork is expected.",remote,Netflix,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
627,Software Engineer,"We are hiring a Software Engineer. Required skills include Python, Docker, TypeScript, Flask, Node.js. Experience with scalable systems and teamwork is expected.",remote,Startup,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
628,Frontend Engineer,"We are hiring a Frontend Engineer. Required skills include Express, CSS, Docker, React. Experience with scalable systems and teamwork is expected.",hybrid,Netflix,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
629,Python Developer,"We are hiring a Python Developer. Required skills include Java, Flask, PostgreSQL, Kubernetes, HTML, React. Experience with scalable systems and teamwork is expected.",remote,Microsoft,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
630,Frontend Engineer,"We are hiring a Frontend Engineer. Required skills include TypeScript, Python, Django, JavaScript, AWS. Experience with scalable systems and teamwork is expected.",hybrid,E-commerce Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
631,Java Developer,"We are hiring a Java Developer. Required skills include PostgreSQL, Express, AWS, Java, Docker, Flask. Experience with scalable systems and teamwork is expected.",hybrid,Netflix,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
632,ML Engineer,"We are hiring a ML Engineer. Required skills include TypeScript, MongoDB, Django, Java. Experience with scalable systems and teamwork is expected.",remote,Microsoft,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
633,Software Engineer,"We are hiring a Software Engineer. Required skills include Node.js, JavaScript, Python. Experience with scalable systems and teamwork is expected.",remote,E-commerce Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
634,Java Developer,"We are hiring a Java Developer. Required skills include Node.js, Java, Docker. Experience with scalable systems and teamwork is expected.",hybrid,FinTech Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
635,Python Developer,"We are hiring a Python Developer. Required skills include HTML, Django, MongoDB. Experience with scalable systems and teamwork is expected.",remote,FinTech Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
636,Frontend Engineer,"We are hiring a Frontend Engineer. Required skills include JavaScript, Django, Flask, CSS, PostgreSQL. Experience with scalable systems and teamwork is expected.",hybrid,E-commerce Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
637,Java Developer,"We are hiring a Java Developer. Required skills include React, SQL, Java. Experience with scalable systems and teamwork is expected.",hybrid,FinTech Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
638,Java Developer,"We are hiring a Java Developer. Required skills include PostgreSQL, SQL, Spring Boot, Node.js, JavaScript, CSS. Experience with scalable systems and teamwork is expected.",hybrid,Google,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
639,Backend Developer,"We are hiring a Backend Developer. Required skills include Kubernetes, Java, SQL, CSS. Experience with scalable systems and teamwork is expected.",onsite,Netflix,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
640,Java Developer,"We are hiring a Java Developer. Required skills include Flask, Docker, PostgreSQL, SQL, Django, Hibernate. Experience with scalable systems and teamwork is expected.",remote,Microsoft,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
641,Java Developer,"We are hiring a Java Developer. Required skills include JavaScript, Python, PostgreSQL, Node.js. Experience with scalable systems and teamwork is expected.",remote,Startup,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
642,Software Engineer,"We are hiring a Software Engineer. Required skills include Spring Boot, Kubernetes, Django. Experience with scalable systems and teamwork is expected.",remote,Netflix,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4348594440
643,ML Engineer,"We are hiring a ML Engineer. Required skills include Django, Java, CI/CD. Experience with scalable systems and teamwork is expected.",remote,Netflix,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
644,Frontend Engineer,"We are hiring a Frontend Engineer. Required skills include CI/CD, SQL, Java, MongoDB, Spring Boot. Experience with scalable systems and teamwork is expected.",hybrid,Netflix,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
645,Java Developer,"We are hiring a Java Developer. Required skills include Flask, Hibernate, Spring Boot, MongoDB, Kubernetes, TypeScript. Experience with scalable systems and teamwork is expected.",remote,FinTech Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
646,Software Engineer,"We are hiring a Software Engineer. Required skills include Java, JavaScript, Docker, Python, Hibernate. Experience with scalable systems and teamwork is expected.",hybrid,FinTech Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
647,DevOps Engineer,"We are hiring a DevOps Engineer. Required skills include Python, HTML, React, Kubernetes. Experience with scalable systems and teamwork is expected.",remote,Startup,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
648,DevOps Engineer,"We are hiring a DevOps Engineer. Required skills include Python, CSS, PostgreSQL, Hibernate, HTML. Experience with scalable systems and teamwork is expected.",remote,Google,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
649,Data Engineer,"We are hiring a Data Engineer. Required skills include Python, JavaScript, SQL, React. Experience with scalable systems and teamwork is expected.",remote,Google,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4313057332https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4358540406https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4359373732
650,ML Engineer,"We are hiring a ML Engineer. Required skills include Spring Boot, React, Django, Node.js, Docker. Experience with scalable systems and teamwork is expected.",remote,E-commerce Company,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4341785224
